strategy_id,time_period,year,month,capacity_reservoir_million_m3,increase_ag_efficiency_rate,increase_mun_efficiency_rate,transmission_gw_ag_m3s,transmission_gw_mun_m3s,transmission_res_ag_m3s,transmission_res_mun_m3s,recylcing_proportion_mun,wastewater_treatment_capacity_m3s
1,281,2034,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,282,2034,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,283,2034,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,284,2034,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,285,2034,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,286,2034,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,287,2034,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,288,2034,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,289,2035,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,290,2035,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,291,2035,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,292,2035,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,293,2035,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,294,2035,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,295,2035,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,296,2035,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,297,2035,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,298,2035,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,299,2035,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,300,2035,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,301,2036,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,302,2036,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,303,2036,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,304,2036,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,305,2036,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,306,2036,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,307,2036,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,308,2036,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,309,2036,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,310,2036,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,311,2036,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,312,2036,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,313,2037,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,314,2037,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,315,2037,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,316,2037,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,317,2037,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,318,2037,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,319,2037,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,320,2037,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,321,2037,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,322,2037,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,323,2037,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,324,2037,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,325,2038,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,326,2038,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,327,2038,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,328,2038,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,329,2038,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,330,2038,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,331,2038,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,332,2038,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,333,2038,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,334,2038,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,335,2038,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,336,2038,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,337,2039,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,338,2039,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,339,2039,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,340,2039,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,341,2039,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,342,2039,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,343,2039,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,344,2039,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,345,2039,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,346,2039,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,347,2039,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,348,2039,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,349,2040,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,350,2040,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,351,2040,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,352,2040,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,353,2040,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,354,2040,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,355,2040,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,356,2040,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,357,2040,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,358,2040,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,359,2040,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,360,2040,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,361,2041,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,362,2041,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,363,2041,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,364,2041,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,365,2041,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,366,2041,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,367,2041,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,368,2041,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,369,2041,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,370,2041,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,371,2041,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,372,2041,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,373,2042,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,374,2042,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,375,2042,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,376,2042,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,377,2042,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,378,2042,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,379,2042,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,380,2042,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,381,2042,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,382,2042,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,383,2042,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,384,2042,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,385,2043,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,386,2043,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,387,2043,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,388,2043,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,389,2043,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,390,2043,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,391,2043,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,392,2043,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,393,2043,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,394,2043,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,397,2044,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,398,2044,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,399,2044,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,409,2045,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,410,2045,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,411,2045,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,419,2045,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,420,2045,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,421,2046,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,422,2046,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,423,2046,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,424,2046,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,425,2046,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,426,2046,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,427,2046,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,428,2046,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,429,2046,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,430,2046,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,431,2046,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,432,2046,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,433,2047,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,434,2047,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,435,2047,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,436,2047,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,437,2047,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,438,2047,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,439,2047,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,440,2047,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,441,2047,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,442,2047,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,443,2047,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,444,2047,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,445,2048,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,446,2048,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,447,2048,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,448,2048,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,449,2048,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,450,2048,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,451,2048,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,452,2048,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,453,2048,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,454,2048,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,455,2048,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,456,2048,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,457,2049,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,458,2049,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,459,2049,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,460,2049,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,461,2049,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,462,2049,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,463,2049,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,464,2049,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,465,2049,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,466,2049,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,467,2049,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,468,2049,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,469,2050,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,470,2050,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,471,2050,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,472,2050,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,473,2050,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,474,2050,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,475,2050,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,476,2050,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,477,2050,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,478,2050,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,479,2050,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,480,2050,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,481,2051,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,482,2051,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,483,2051,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,484,2051,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,485,2051,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,486,2051,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,487,2051,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,488,2051,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,489,2051,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,490,2051,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,491,2051,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,492,2051,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,493,2052,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,494,2052,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,495,2052,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,496,2052,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,497,2052,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,498,2052,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,499,2052,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,500,2052,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,501,2052,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,502,2052,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,503,2052,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,504,2052,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,505,2053,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,506,2053,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,507,2053,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,508,2053,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,509,2053,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,510,2053,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,511,2053,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,512,2053,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,513,2053,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,514,2053,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,515,2053,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,516,2053,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,517,2054,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,518,2054,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,519,2054,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,520,2054,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,521,2054,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,522,2054,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,523,2054,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,524,2054,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,525,2054,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,526,2054,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,527,2054,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,528,2054,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,529,2055,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,530,2055,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,531,2055,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,532,2055,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,533,2055,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,534,2055,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,535,2055,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,536,2055,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,537,2055,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,538,2055,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,539,2055,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,540,2055,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
2,1,2011,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,2,2011,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,3,2011,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,4,2011,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,5,2011,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,6,2011,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,7,2011,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,8,2011,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,9,2011,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,10,2011,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,11,2011,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,12,2011,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,13,2012,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,14,2012,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,15,2012,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,16,2012,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,17,2012,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,18,2012,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,19,2012,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,20,2012,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,21,2012,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,22,2012,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,23,2012,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,24,2012,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,25,2013,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,26,2013,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,27,2013,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,28,2013,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,29,2013,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,30,2013,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,31,2013,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,32,2013,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,33,2013,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,34,2013,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,35,2013,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,36,2013,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,37,2014,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,38,2014,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,39,2014,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,40,2014,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,41,2014,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,42,2014,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,43,2014,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,44,2014,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,45,2014,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,46,2014,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,47,2014,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,48,2014,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,49,2015,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,50,2015,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,51,2015,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,52,2015,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,53,2015,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,54,2015,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,55,2015,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,56,2015,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,57,2015,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,58,2015,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,59,2015,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,60,2015,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,61,2016,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,62,2016,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,63,2016,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,64,2016,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,65,2016,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,66,2016,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,67,2016,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,68,2016,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,69,2016,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,70,2016,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,71,2016,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,72,2016,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,73,2017,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,74,2017,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,75,2017,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,76,2017,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,77,2017,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,78,2017,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,79,2017,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,80,2017,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,81,2017,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,82,2017,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,83,2017,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,84,2017,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,85,2018,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,86,2018,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,87,2018,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,88,2018,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,89,2018,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,90,2018,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,91,2018,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,92,2018,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,93,2018,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,94,2018,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,95,2018,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,96,2018,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,97,2019,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,98,2019,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,99,2019,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,100,2019,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,101,2019,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,102,2019,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,103,2019,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,104,2019,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,105,2019,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,106,2019,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,107,2019,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,108,2019,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,109,2020,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,110,2020,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,111,2020,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,112,2020,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,113,2020,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,114,2020,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,115,2020,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,116,2020,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,117,2020,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,118,2020,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,119,2020,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,120,2020,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,121,2021,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,122,2021,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,123,2021,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,124,2021,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,125,2021,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,126,2021,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,127,2021,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,128,2021,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,129,2021,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,130,2021,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,131,2021,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,132,2021,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,133,2022,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,134,2022,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,135,2022,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,136,2022,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,137,2022,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,138,2022,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,139,2022,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,140,2022,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,141,2022,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,142,2022,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
2,143,2022,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
